level_0,level_1,0
V43,V79,0.7679060500274967
V18,V57,0.767895063677044
V106,V95,0.7676629913491926
V294,V299,0.7672782711924924
V21,V34,0.7671758464507281
V32,V52,0.7671238914992068
V39,V51,0.767112179302631
V59,V93,0.7669653730649855
V60,V73,0.7668876527389593
V33,V43,0.7665148271207484
V64,V73,0.7662115314394264
V52,V72,0.7659819917611614
V21,V51,0.7656081336623951
V17,V40,0.7650415843577518
V21,V73,0.7648489961377978
V21,V39,0.7647332124093111
V106,V279,0.7646751387288577
V22,V33,0.7640877459749553
V50,V60,0.7637526942506021
V40,V84,0.7634342536800166
V22,V57,0.7630236657883398
V299,V306,0.7630186335486421
V59,V74,0.7629555052236171
V18,V94,0.762841086778049
V64,V94,0.7627611126238173
V22,V81,0.7626184616491305
V32,V43,0.7625304428958765
V15,V80,0.762360377886077
V32,V80,0.7623057472114185
V15,V60,0.7619745866151698
V52,V93,0.7619647961864934
V60,V93,0.761848793338682
V126,V299,0.761581741642037
V74,V93,0.7610423215417127
V64,V74,0.760927235870608
V33,V59,0.7608165376984067
V57,V85,0.7605372180734155
V43,V58,0.7604745786527428
V59,V79,0.7603365160142795
V135,V136,0.7600970294452919
V293,V299,0.7596380693172555
V60,V74,0.7593453454133785
V17,V58,0.7593077541388364
V101,V299,0.7592539738046
V60,V79,0.7590883543942304
V106,V294,0.7590677590902122
V136,V321,0.7584914934556231
V17,V79,0.7584612161706688
V22,V94,0.7584158436997579
V34,V42,0.7582956634743289
V105,V136,0.7578661610344035
V79,V81,0.7576656234332481
V57,V80,0.7576115921627192
V118,V119,0.7575912643488877
V106,V126,0.7574832980990855
V50,V81,0.757354699163297
V132,V299,0.7569887895499964
V299,V316,0.7565765016763205
V51,V59,0.756419423294204
V85,V94,0.7558047955317626
V100,V285,0.7555099555352315
V136,V308,0.7554757664086501
V46,V47,0.7552803498722652
V18,V40,0.7550983860809166
V43,V72,0.7547487619432527
V16,V64,0.7544556945172192
V39,V92,0.7540929185878957
V101,V106,0.7540203801797019
V31,V81,0.7539995118576944
V127,V136,0.753340570985179
V106,V306,0.753062374350448
V77,V78,0.7527160127623026
V106,V293,0.7526360064931755
V60,V94,0.7521471581471046
V43,V73,0.7517446919273886
V42,V74,0.7515291879752116
V80,V94,0.7513534356844164
C13,C2,0.7512210300775853
V106,V132,0.7511584168168051
V72,V80,0.7508469775073566
V109,V110,0.749817644319729
V16,V85,0.7496189988424979
V34,V84,0.7494973966428726
V18,V58,0.7494651041754065
V32,V60,0.7493022687194076
V130,V131,0.7492818105703491
V313,V314,0.7491452347378535
V106,V316,0.7486716998177894
V79,V80,0.7485719783119519
V108,V114,0.748477852900756
V18,V79,0.7482155434456483
V18,V34,0.7480234637143474
V39,V85,0.7477019762041517
V34,V63,0.7474087141658744
V15,V39,0.7469679249410911
V33,V64,0.7457954028721349
V71,V81,0.7457940534469351
V129,V131,0.7456857117457192
V135,V319,0.7440375675313652
V72,V81,0.7438807006220104
V17,V34,0.7437895885449995
V16,V60,0.7436966950642411
V16,V80,0.743372882781336
V27,V89,0.7431987982687543
V17,V51,0.7425808215166164
V22,V34,0.7413376413992954
V290,V291,0.7404261125684279
V33,V85,0.7401926702516161
V136,V298,0.7399346264446559
V17,V73,0.7398456796059906
V22,V58,0.7396571775905704
V39,V57,0.739645569623262
V104,V97,0.7395057048171885
V40,V85,0.7390800518580013
V22,V79,0.738932556865332
V52,V63,0.7385850870993661
V74,V84,0.7384196786424708
V106,V136,0.7380448495076599
V39,V94,0.7380377172841711
V31,V39,0.7368374573915999
V51,V64,0.7368283070833966
V40,V63,0.736473921027464
V32,V81,0.7357940176057299
V40,V52,0.735600333942613
V39,V71,0.7355997748518837
V21,V74,0.7354606557574196
V52,V84,0.7354222569891667
V33,V60,0.7353313648639999
V33,V80,0.7349313016669449
V40,V51,0.734562882093382
V15,V81,0.7339685663162443
V58,V80,0.7337804771886358
V287,V99,0.7335371269529345
V43,V74,0.7335242747275152
V310,V312,0.7328615315258542
V2,V8,0.7327302970829064
V18,V51,0.7327000299055207
V297,V97,0.7321048446494584
V104,V128,0.7320982558743261
V39,V64,0.7311488334726396
V10,V90,0.7309551049516908
V110,V116,0.7304946286243068
V18,V73,0.730101580052526
V51,V60,0.7298385001739649
V21,V40,0.7298017151518928
V34,V43,0.729084993356463
V21,V52,0.7290393387665933
V39,V52,0.7289275565048596
V58,V81,0.7288789712051656
V304,V60,0.7287683599289007
V16,V39,0.7286476617963663
V57,V81,0.7286156162923175
V136,V299,0.727498261325492
V104,V280,0.7273646374087488
V22,V51,0.7270863379987376
V280,V297,0.7270457797561072
V39,V93,0.7264085014151518
V22,V39,0.7259953299061015
V297,V308,0.7258521435679144
V128,V297,0.7254463742204599
V22,V73,0.7253661062179622
V136,V296,0.7252649797246573
V51,V85,0.7251940514415771
V51,V80,0.724490423757584
V115,V116,0.7233836289738574
V34,V59,0.723114040232063
V39,V79,0.7230549627314212
V81,V94,0.7225046181280024
V40,V64,0.7216810229666923
V73,V85,0.7212377284332052
V302,V59,0.7212221999113553
V104,V308,0.7208683763987848
V33,V39,0.720293096961477
V40,V92,0.7201161327748373
V103,V104,0.7196153609045791
V39,V58,0.7193701356501495
V73,V80,0.7190659513877544
V52,V59,0.7177620003232033
C13,C5,0.7175085839948963
V309,V312,0.7173913380426143
V32,V39,0.7171799302683793
V16,V81,0.7158735583698814
V11,V91,0.7157310352422346
V103,V297,0.7151825422173691
V15,V40,0.7150287763486528
V39,V72,0.7149292836105235
V11,V90,0.7147370499611245
V136,V307,0.7142461667606881
V39,V73,0.7142180865218077
V302,V60,0.7125694602350525
V17,V74,0.7122302237028085
V104,V134,0.7103854395230002
V282,V283,0.7101731630064682
V104,V295,0.7098956764702035
V52,V64,0.7093560263779443
V34,V64,0.7093241176198181
V17,V52,0.7084006286204074
V126,V136,0.7081242596413413
V134,V297,0.7079581069425008
V295,V297,0.707932683152487
V135,V321,0.7076332454985762
V104,V96,0.7075536178512752
V33,V81,0.7072118830198498
V304,V59,0.7070433034942585
V297,V96,0.7069350174673062
V10,V69,0.7064326391948071
V40,V57,0.7062451466385141
V40,V94,0.7062265338788725
V10,V91,0.7050552665566827
V136,V97,0.7049080167810376
V297,V318,0.7040656395210286
C13,C9,0.7040560689096979
V31,V40,0.7035493772511365
V18,V74,0.7033394089948342
V308,V320,0.7032373525551838
V104,V318,0.7032023245337744
V34,V85,0.7030613728277969
V10,V29,0.7026063630435584
V40,V71,0.70115815551616
V52,V60,0.7009910067488042
V21,V302,0.7001917084050505
V104,V127,0.7001415569945602
V127,V297,0.6997819110849247
V13,V76,0.6997186569465565
V34,V60,0.699415159067885
V18,V52,0.6991011575651787
V134,V136,0.6984669120221174
V22,V74,0.6979484300704537
V34,V80,0.6978943031826043
D10,D15,0.697856051725909
V41,V88,0.6976154452230428
V16,V40,0.6973469989099418
V51,V81,0.697176860483079
V136,V96,0.6969557932560713
V74,V85,0.6966357368677059
V136,V280,0.6959552753016875
V103,V136,0.6951693497138803
V40,V93,0.6949166894974258
V17,V302,0.6945128390864065
V109,V115,0.6944301273979617
V298,V320,0.6942349086731405
V22,V40,0.6932499476389951
V40,V79,0.6931394639586228
V52,V85,0.6930837152720598
V136,V306,0.6925883894198325
V22,V52,0.6925565750321316
V136,V318,0.6923970844588953
V11,V70,0.6922503051541489
V55,V56,0.6919246317781268
V73,V81,0.6913091007236085
V74,V80,0.6910688365318588
V11,V69,0.6908274355527805
V102,V297,0.6907176282820439
V52,V80,0.6901335628037257
V12,V75,0.6899955803831398
V33,V40,0.6896474185436471
V102,V104,0.6888185248115725
V40,V58,0.6884381912798554
V18,V302,0.6874685431192308
V108,V111,0.6874296707888993
V11,V30,0.6872952361035641
V131,V309,0.6872704068251981
V11,V29,0.6870213768866059
V133,V136,0.6867643715283097
V136,V295,0.6867554887803377
V21,V304,0.6865993022944419
V137,V319,0.6863388814273628
V302,V63,0.6862918136755903
V19,V82,0.6861623134283467
V296,V320,0.6860966683894016
V39,V74,0.6859756085731226
V10,V70,0.6858223677353356
V32,V40,0.685118683955025
V102,V136,0.6849284240637024
V34,V39,0.6847471079701313
V303,V60,0.6845957289662248
V133,V297,0.6839483431588302
V104,V95,0.6830265105962944
V40,V72,0.6829629979406342
V40,V73,0.6825069964654764
V36,V76,0.6824240489975206
V302,V80,0.6817967795346309
V104,V133,0.6810226301515173
V10,V30,0.6809092503801121
V104,V126,0.6807790531148554
V17,V304,0.6805560360003641
V302,V84,0.6805229681888192
V35,V75,0.6789799829748651
D15,D4,0.6784158277216364
V104,V279,0.6782925457612795
V297,V306,0.6764817199884015
V297,V307,0.6764561077793081
V299,V320,0.6757796689399972
V18,V304,0.675619290172568
V6,V8,0.6755012089517984
V279,V297,0.6751013657569216
V105,V320,0.6746771222734395
V104,V306,0.6735003198820108
V304,V63,0.6734222046580635
V22,V302,0.6734055528395899
V19,V61,0.6728932754235348
V297,V95,0.6726454603111349
V104,V136,0.6726083280248978
V304,V64,0.672396118210111
V128,V320,0.6723919671961543
V34,V81,0.6715926363484768
V126,V297,0.6708203525318555
V302,V81,0.670650665067143
V285,V310,0.6699654121616039
V304,V81,0.6693351220802218
V37,V77,0.669263227374037
V307,V320,0.668382467029218
V104,V307,0.6676170999269814
V121,V122,0.6674369335980692
V74,V81,0.6667358473672096
V52,V81,0.6661832292396991
V40,V74,0.6647071393388523
V101,V104,0.664583876399319
V302,V64,0.6640590782740337
V104,V293,0.6629113477417677
V22,V304,0.6621923336708313
V104,V132,0.6610836860945443
V61,V82,0.6606301508664251
V127,V320,0.6601359196585235
V104,V316,0.658306687125653
V304,V80,0.6583036918272681
V304,V84,0.6577077302571015
V129,V312,0.657399164547057
V293,V297,0.6570370090726725
V101,V297,0.6567662101170564
V34,V40,0.655716615902131
V297,V316,0.6554738429952061
V132,V297,0.6551773897992683
V130,V99,0.6549178314030382
V302,V85,0.6547762159732873
V136,V317,0.6547367250623438
V303,V59,0.6542123813479249
V106,V320,0.6540935519160128
C10,C13,0.6539410894090408
V297,V317,0.6538527852477589
V12,V76,0.6536330036461393
C13,C8,0.6532445087907287
V302,V42,0.6532116983698192
V3,V9,0.65308747412827
V304,V85,0.6528552020680786
V302,V31,0.6522055374538145
V13,V75,0.6522053469463394
V136,V297,0.6519106397351424
V62,V83,0.6505807885839205
V130,V312,0.6500823029093866
V54,V76,0.6491119997296098
V104,V317,0.6480790385246974
V10,V48,0.647457231758665
V37,V44,0.6472358303695902
V306,V320,0.6471785607558582
V302,V71,0.6466857175032917
C13,C4,0.6445493389025094
V35,V76,0.6441152426691499
V68,V89,0.6436962310162948
V131,V310,0.6435189012397134
V304,V31,0.6432428971126792
V304,V72,0.6430578351486069
V20,V83,0.6430046535971017
V36,V75,0.6422218630060358
V38,V45,0.6412329993031739
V53,V75,0.6407006005704463
V302,V92,0.6405624733583861
V302,V39,0.6400824594239731
V302,V72,0.6397220598463399
V21,V303,0.6389216195838366
V117,V118,0.6373660376747773
V304,V71,0.6363270746706157
V281,V282,0.6361217527195083
V302,V32,0.6357361504337801
V303,V64,0.6349615180060049
V13,V54,0.6343059282799334
V17,V303,0.6328712871778588
C13,C7,0.6323940572068775
C12,C13,0.6317040158964898
V10,V49,0.6313100391852691
V18,V303,0.6309076459799967
V302,V93,0.6303179697062239
V108,V113,0.6300585073538615
V20,V82,0.6299488114627124
V11,V48,0.6295465938945084
V294,V297,0.6286706332862982
V302,V43,0.6285755447740048
V320,V97,0.627733788506491
V304,V32,0.6275076178445315
V280,V320,0.6274611412306005
V11,V49,0.6272966753955687
V304,V42,0.6271827082940921
V12,V53,0.6263241986463595
V302,V50,0.6262998608390545
V303,V81,0.6261869903654261
V303,V63,0.626024256318172
V20,V62,0.6259318593863705
V104,V294,0.6244306528182965
V20,V61,0.6239952213105597
V136,V95,0.6231327124558439
V132,V136,0.6224028699473173
V136,V294,0.6220267291882717
D11,D15,0.6219544665038632
V2,V6,0.6214593046685593
V320,V96,0.6213582103310685
V136,V279,0.6213549402595563
V297,V320,0.621190268890368
V304,V92,0.6209613982265525
V135,V320,0.6206323733156539
V304,V93,0.6205229064971274
V302,V40,0.6204253933301356
V136,V316,0.6203220097797572
V318,V320,0.6197156426846115
V103,V320,0.6193031918640338
V22,V303,0.6188496822005426
V2,V9,0.6185910368062062
V131,V311,0.6182513653554977
V134,V320,0.6182169158626952
V38,V77,0.6181081508218563
V295,V320,0.6174370220938643
V304,V39,0.6168578986579017
V304,V43,0.6166205805625075
V303,V85,0.6159683354576801
V123,V124,0.6156893862608174
V38,V78,0.6152581891652373
V304,V40,0.6143701338888174
V101,V136,0.6141318116346793
V136,V293,0.6132182245642134
V110,V114,0.6124008127276953
V19,V83,0.6122934774879544
D1,D15,0.6118076066426382
V126,V320,0.6111907030225124
V102,V320,0.610853439011404
V133,V320,0.6094832924069566
V303,V84,0.6091324910739955
V303,V72,0.6085410063067663
V19,V62,0.6077980723004173
V303,V31,0.607523669006106
V45,V87,0.6069582481293702
V303,V80,0.606219727217933
V54,V75,0.6050383954362392
V108,V109,0.6042476643289374
V53,V76,0.6040691301411535
V44,V86,0.6031290990247132
V302,V57,0.6026965830227314
V304,V50,0.602160944697113
V111,V114,0.6002733771469897
V302,V58,0.5990547125150921
V62,V82,0.5985149883280768
V311,V312,0.5980958248753744
V13,V36,0.5976804872692892
V12,V54,0.5968211834737166
V61,V83,0.5957929398568758
V13,V53,0.59537218358876
V7,V9,0.5949876214672738
V303,V71,0.5949117248437388
V108,V116,0.5944780944780093
V303,V32,0.5936751357561912
V37,V45,0.5935745056206757
V317,V320,0.5928001551230471
V117,V120,0.5926374121468874
V15,V302,0.5914885516798928
V12,V35,0.5900524193053074
V304,V58,0.589520828401442
V77,V86,0.589515502204756
V104,V320,0.589374620847871
V302,V79,0.5882375914527551
V287,V310,0.5881757268551879
V302,V94,0.5860333461503743
V303,V93,0.5856761514434959
V45,V86,0.5834267002180898
V310,V99,0.583387399949756
V114,V123,0.5821258326196748
V107,V117,0.5820520674477278
V303,V92,0.5806123608606678
V302,V73,0.5799911527210015
V28,V68,0.5784805255585808
V110,V113,0.5783358206442054
V304,V79,0.5782367929347884
V304,V57,0.5781978681424287
V136,V319,0.5778571350573304
V115,V124,0.5776990614734495
V16,V302,0.5769005244286014
V27,V68,0.5753993236683567
V100,V130,0.574779037881202
V128,V137,0.5733320338016913
V106,V137,0.5717623562446834
V36,V54,0.5717245547048976
V303,V42,0.5705733046423802
V302,V33,0.5700376700522554
V302,V51,0.5691339549407681
V15,V304,0.5689080296617275
V114,V115,0.5679701616491271
V294,V320,0.5670500263434178
V56,V78,0.5663854010118141
V284,V286,0.5661423503716039
V104,V137,0.566062614606851
V13,V35,0.5659268392200837
V304,V94,0.5652210129186519
V116,V125,0.5650124709564667
V12,V36,0.5645271771258826
D10,D4,0.564404697609151
V303,V43,0.5637868784815876
V35,V53,0.5635669193038985
V303,V40,0.5615555537497617
V6,V9,0.5613318975026872
V289,V315,0.5607173109017567
V303,V39,0.5603023523735857
V302,V74,0.5596342878536946
V287,V312,0.5585918513973483
V14,V41,0.5581390622833953
V38,V44,0.5572019845302492
V3,V8,0.5565363507984262
V279,V320,0.5562901444765902
V304,V73,0.5560880525163695
V137,V299,0.5559951528449018
V16,V304,0.5551035992464696
V320,V95,0.5545680249707747
V137,V308,0.5544979827477815
V123,V23,0.5544617116381325
V283,V289,0.5542503957485065
V110,V111,0.5540046811560623
V113,V114,0.5530321899416931
V14,V88,0.551969229358026
V316,V320,0.5513365672028124
V304,V51,0.5502803124984723
V303,V50,0.5500802288695006
V4,V82,0.5498725518430567
V132,V320,0.5496708742301173
V109,V116,0.5490842339056754
V304,V33,0.5483343155474185
V293,V320,0.547766653246847
V101,V320,0.5468788854369443
V3,V7,0.5468748939962901
V304,V74,0.5465767839336559
V303,V58,0.5446387912651293
V302,V52,0.5428894591647243
V100,V131,0.5428374990899628
V100,V98,0.5424360365250938
D1,D10,0.5417334837394585
V302,V34,0.5411627691249142
V36,V53,0.5403729003262241
V303,V79,0.540178714272756
V35,V54,0.5400202480130035
V284,V287,0.5387011171340165
V7,V8,0.5385863684249769
V100,V310,0.5373246687945825
V105,V137,0.5370973985543409
V130,V285,0.5365750883023832
V78,V87,0.5358988035284649
V25,V66,0.5355614141157959
V127,V137,0.5354607254779525
V126,V137,0.5340610642780975
V289,V314,0.53357043848034
V137,V297,0.5332030112096188
V304,V52,0.5294045274255971
V108,V112,0.5278993858838678
V110,V115,0.5254799149329902
V303,V57,0.5254030890090852
V37,V78,0.522490264392618
V15,V303,0.5224430203121421
V137,V298,0.5220727676733998
V119,V122,0.521920669851556
V304,V34,0.5208856344127156
V303,V94,0.5194838420916689
V5,V83,0.5170702877125917
V65,V88,0.5162785355504497
V137,V306,0.5149096381467604
V308,V321,0.5146400362977402
D2,V288,0.5136759218910061
V288,V313,0.5136075863243301
V44,V87,0.5134875812413373
V113,V116,0.5133097247173667
V288,V315,0.5113561403189968
V77,V87,0.510942543513857
V5,V82,0.5106040454934522
V16,V303,0.5104590586784356
V137,V296,0.5098085629536554
V303,V51,0.5077962864780555
V299,V321,0.5076732428689114
V281,V55,0.507663214973368
V120,V121,0.5075117489020357
D1,V282,0.5053051310565311
V297,V321,0.5046665874517247
V137,V307,0.5040211430621803
V303,V73,0.5038377741039446
V303,V33,0.5034423684853991
D1,D4,0.5010360619367734
V303,V74,0.5005658228478259
D10,D11,0.4970877296643154
V2,V7,0.4969207142960799
V4,V83,0.494587747940663
V107,V120,0.492287068375692
V119,V120,0.4898892528517227
V41,V65,0.48966136286011885
V303,V52,0.4896406785604645
V55,V77,0.4894910145242189
V110,V112,0.4878682083122843
V106,V321,0.48635776285463866
V306,V321,0.4860022302861361
V100,V312,0.4847610782274658
V137,V97,0.484441153561542
V130,V287,0.4824058860102866
V281,V283,0.4819939177764518
V123,V24,0.48178868891785714
V281,V288,0.4792583608378917
D11,D4,0.47924557057829636
V128,V321,0.4792349889408262
V108,V123,0.47886628051993746
V303,V34,0.47878220402302163
V287,V98,0.4779028443925762
V137,V280,0.47693173120269533
V134,V137,0.4765602874172273
D15,D2,0.47587199404189806
V19,V4,0.47487381093828873
V114,V125,0.47429420576374554
V36,V50,0.4733209410877515
V103,V137,0.47291997187143214
V104,V321,0.4726185714091248
V3,V6,0.47257042433694757
V288,V314,0.47211865526001756
V4,V61,0.4718221358736263
V137,V318,0.47179738860266995
V298,V321,0.4715849162491352
D2,V289,0.47019893456719647
V111,V116,0.46909488698774554
V112,V114,0.4675177211006868
V116,V123,0.4671936396915159
V137,V295,0.4667085239366679
V125,V23,0.4665271160718838
V137,V96,0.46614920017919326
V96,V99,0.46516784640026837
D1,D11,0.4642368996184037
V307,V321,0.46422706470916536
V283,V288,0.4639495289542421
V109,V112,0.46325997072299585
V35,V50,0.46319707520550146
V105,V321,0.4631043918859007
V100,V105,0.4627963052417186
V100,V96,0.4618658819099292
V296,V321,0.46131242354353363
V26,V67,0.46076351966852097
V100,V298,0.4600535683744676
V100,V296,0.4584482582675981
V133,V137,0.457050759766787
V102,V137,0.4549285271477292
V127,V321,0.4540479661358485
V125,V24,0.453235710275741
V20,V5,0.45319256631605653
V109,V114,0.4522492777065796
V26,V66,0.4517957633384721
V131,V287,0.45160807151290216
V25,V67,0.45076073219040325
V5,V62,0.4503489573131134
V289,V313,0.4497002344976725
V100,V97,0.4488157616684713
V100,V106,0.44814498805719755
V118,V121,0.44779153835954133
V54,V71,0.44767625049954407
V13,V31,0.4454212541458067
V20,V4,0.4453086278364109
V283,V56,0.4448950000067242
V100,V127,0.44453889614032166
V19,V5,0.44423120361780066
V110,V125,0.44412191234813364
V105,V99,0.44374088520871646
V100,V280,0.44241019346074356
V111,V123,0.44214789195380927
V126,V321,0.44213499141694607
V5,V61,0.4418014548561361
V100,V299,0.4416511155201784
V282,V55,0.44123453877233026
V129,V130,0.44097055730879986
V127,V99,0.4408623414151603
V296,V99,0.4407633978549177
V37,V86,0.439761510528609
V36,V92,0.4396426257767354
V78,V86,0.4395495009563634
V298,V99,0.43951219648552997
V112,V116,0.43922686040886466
V36,V42,0.43810825702843853
V15,V36,0.4379918103045104
V116,V124,0.43773331654629466
V310,V314,0.4376837205742696
V100,V128,0.4370363551408931
V76,V92,0.4368032089627281
V53,V71,0.43586627871654715
V100,V284,0.43550977939386576
